"date (UTC)",description,moneyIn,moneyOut,"tx hash","current balance"
20170512,"PAYMENT RECEIVED",1564781834,0,fe8bc140ce53bce4b6c58b2533a1b31d09f390a5d1cf78d4d9ba95f90ad102bd,191736976706
20170512,"PAYMENT RECEIVED",1408825119,0,8eaff0894d422e4e7d23529c1e787b33f77f56ccd1d22b375f8402e1b847d766,190172194872
20170512,"PAYMENT RECEIVED",1458080105,0,cb24da887913ace11ebbceb543716ac2f4eef052d80e5857354141de893a7dae,188763369753
20170512,"PAYMENT RECEIVED",1509740639,0,24c38524c2c7212e6e5fd82debb04588e5ed9d6b75ff45597873f18d96bc896c,187305289648
20170512,"PAYMENT RECEIVED",1366661404,0,8cb93605ea3e428141cffabafb37d9da2ce4915cf30a51e7161b4a0bc1ce9453,185795549009
20170512,"PAYMENT RECEIVED",1410106027,0,4b6a3950844708333360dbc0ac7f57e1505db9fb70073fb5a3675f83be9ef9bb,184428887605
20170512,"PAYMENT RECEIVED",1432278597,0,633a0452e3d71d13f554983d90e99db752e743e8efb1a2ede8b7bd87af1d1d5f,183018781578
20170512,"PAYMENT RECEIVED",1446791289,0,cd2e09e90b8f4c27f6320696e22481ea61a3b9c53a2a2fbbb3f771924765e6ca,181586502981
20170511,"PAYMENT RECEIVED",1479316170,0,694d52b6edd4333ba7fa23007974d655bf06be56c52834106fe8e3e046f68675,180139711692
20170511,"PAYMENT RECEIVED",1616573383,0,e258ad2e4c13d14f832fbb9276dd58a8b74ed078688a8f2f0f246b6b9501f6e0,178660395522
20170511,"PAYMENT RECEIVED",1513152845,0,9e37319c3357278fa6075d12d26a983c22bece48d8a5f4bf304e227bbe60d6d8,177043822139
20170511,"PAYMENT RECEIVED",1577898863,0,1db3a703801915fad93b9b29032bff10319ba5d3b9bccf667d35e1bc5a4dc718,175530669294
20170511,"PAYMENT RECEIVED",1578599169,0,5ac64fc1e7f65dec3376072a41cdc86d6f767c7fa0d039d5fd6b0417ef20f4bd,173952770431
20170511,"PAYMENT RECEIVED",1499647035,0,07c4f49b56d5a2340e040a4cc81fa4d711498b84a306e5d34e3509ca7e54e580,172374171262
20170511,"PAYMENT RECEIVED",1444091206,0,6d996615db90eb3144882b35d307c696ddba3f94e1b05e9f941adb2d4ba7b82c,170874524227
20170511,"PAYMENT RECEIVED",1412454124,0,355e22eb3ee6c4beef375f827ee438008d809350a2a6dd3697d084f43504d6be,169430433021
20170511,"PAYMENT RECEIVED",1466750993,0,538e334d4a01736f2ce9d0db46434af8ce47f8363d1a182d6f2d7767b40f29f0,168017978897
20170511,"PAYMENT RECEIVED",1491553966,0,230f4af5ae9c070d0ca2a5f7637d6c7a54cd3fcd97e65044d9e2c2ea38591c65,166551227904
20170511,"PAYMENT RECEIVED",1419068960,0,a8f2aa55c9c513357da2fc75386e2f60c3e0d29998a1dd2ab8b51ec13f07ebb3,165059673938
20170511,"PAYMENT RECEIVED",1393251796,0,161aff1e611a09a74f251a1e2f9b81293f5d6a2ffc6eb2c9160c815af8f796c8,163640604978
20170511,"PAYMENT RECEIVED",1405349055,0,69391449183a788f2c1dfba80a936176743062397d78c80194e94ae9b55e9daf,162247353182
20170511,"PAYMENT RECEIVED",1414275807,0,a0af02fe673e0036c25d42b6f48388a4805201d262c9014425eea9c3fa65dd89,160842004127
20170510,"PAYMENT RECEIVED",1416506741,0,c088e2382ac5bde4942eea903a8e78f9ac0f4f8aeb071618d78baf367cd46ade,159427728320
20170510,"PAYMENT RECEIVED",1425761781,0,c08fe5acfe6bbc522da1b027673ab3f19a5ddb7bb356c9f9193ca573ab06472b,158011221579
20170510,"PAYMENT RECEIVED",1443122848,0,f1598e172a75b98a6dda45cc6974fcf2923a4ec54f1e2754803f8404c264d039,156585459798
20170510,"PAYMENT RECEIVED",10000,0,c4df16258835572632319e8ab4912c3cd4fc0a4294af6b2452dca58b669def8d,155142336950
20170510,"PAYMENT RECEIVED",1456322565,0,09b6908fc2a2925235748bb70a4a27026fa6c305cfc5348b1d161b3c8b5673ac,155142326950
20170510,"PAYMENT RECEIVED",1429328187,0,716f13fedca933c1e5a2d8a9c5f7ed54155d72e8be95fb30ef86bf8cb86df9c7,153686004385
20170510,"PAYMENT RECEIVED",1424826343,0,4e46593618c1534c5e2eb0919ea2973c033d0df11be4e7d0f6ebe52c2c0647bb,152256676198
20170510,"PAYMENT RECEIVED",1481296998,0,bee52dd849bf4e14d561da1a7553ff5f366bf256fc9efa0ca3f7800f852f47d5,150831849855
20170510,"PAYMENT RECEIVED",1524741444,0,c142418b278b58726935990ff9c27762ce2073b6ab404cdf321a651ed21bacc2,149350552857
20170510,"PAYMENT RECEIVED",1452125050,0,9203bf6dc3a10d0062753cfa3f19a14177fb147e8d36cad0c1e1c042d5d68861,147825811413
20170510,"PAYMENT RECEIVED",1437939694,0,29d7fbd6962e5b595c91e3357bcffb78afa98301f5df0e62f80916e47c9a1821,146373686363
20170510,"PAYMENT RECEIVED",1465458749,0,a0b1989c297a99d18f1981682d225dbb51c8ef7767014e9d496e71aeac4f8ae6,144935746669
20170510,"PAYMENT RECEIVED",1436606483,0,2af9f7cc3fa6ce737369f259d66676ed876112bea2d271cbf4676174069b5a14,143470287920
20170510,"PAYMENT RECEIVED",1388123901,0,4a383bc41a7fa8bcd428d043eb865bcdabbe021abdc1496f0cfc3a826c90a59f,142033681437
20170510,"PAYMENT RECEIVED",1425687060,0,e8aafaafcf41e4c2fb92e1a6f74cd1298fa178ec6abf74606199bdf46510fb27,140645557536
20170509,"PAYMENT RECEIVED",1441989011,0,91fdd3f631ebf6a4ec7b6c858923a6f68816a8786d26ad87ee06ee0bce5a2edc,139219870476
20170509,"PAYMENT RECEIVED",1423314305,0,9a44e7e077a82b6c0636f2fd4a5a264895edbedc10ba336a438d89cb0b30dfca,137777881465
20170509,"PAYMENT SENT",0,-100000519200,1a87ee1ce4422a9b0040de31b6f4a9ca25ae76cacfbd7c59ebd02010fba13da8,136354567160
20170509,"PAYMENT RECEIVED",1397065525,0,ca2f57dc4a78daf3242f2a1f89d36d9e0c24b073c31f51131c4e3f3289b63adc,236355086360
20170509,"PAYMENT RECEIVED",1368329707,0,11ae407934a8a463bca2de0dc1366b869a07a4b890301ff5622db139e1b7c6fc,234958020835
20170509,"PAYMENT RECEIVED",1464184469,0,caf378210a1f2e8375030ea7cd1c781a63a6038ed55a1dcb0fe24bcd1bd18be7,233589691128
20170509,"PAYMENT RECEIVED",1424455749,0,4c182ac7e0b902c3c8978d1b7cc465115bae5a41547fab45f849a8091cc27ea5,232125506659
20170509,"PAYMENT RECEIVED",1417778342,0,7a87c5f5f3f88dff1dc50479af7b01768cd12acf5e0fe0c5dd99fe2641185dc9,230701050910
20170508,"PAYMENT RECEIVED",1451405333,0,4a8d6456c7fda671970411988aba642b3870a12eedfeaddeef317aebaa4c822a,229283272568
20170508,"PAYMENT RECEIVED",1441283376,0,db3a23cbf9cf44fc3153d09964eba043ece6d379edd8ca77936986f7925e09f6,227831867235
20170508,"PAYMENT RECEIVED",1410582959,0,85c772c5e3c799629e2f388fae6df038f9aa3a77bbb0c8bb271cd9e34a26d8bb,226390583859
20170508,"PAYMENT RECEIVED",1436893650,0,0a0229a9dd53f25636f370f067d26fefa1a15950de7102550251a04879aebc8f,224980000900
20170508,"PAYMENT RECEIVED",1422198032,0,a64fd51b44dbe9e898dbc79a5f857c5500f238e4983a044628e2d5f819ca60c2,223543107250
20170508,"PAYMENT RECEIVED",1471169154,0,584d239bad19852d61ed65a956e10fd3871549abc216cfa3c7a28a54c9f73d84,222120909218
20170508,"PAYMENT RECEIVED",1359313161,0,fb5ee37f71505b4b262390b8755010f4745489fd824c0ce740f5b6f46f28b03e,220649740064
20170508,"PAYMENT RECEIVED",1356443406,0,50778eae7b86e565d2536f43cf4ba6498cdf16d16a50c98d505e7d158f2bc701,219290426903
20170508,"PAYMENT RECEIVED",1368197531,0,fdc7ae0ada92fd944acad95111d9399e8433f947075c66d6cee7217c5d28ebc1,217933983497
20170508,"PAYMENT RECEIVED",1423763207,0,3b0e2784a441b98c14d81c5fb1c9dc5498342629db28aa578c413945ccdbb636,216565785966
20170508,"PAYMENT RECEIVED",1364366404,0,e1fe75bd0dd9d5e91b4d5a2532902251b60a6ccd4ff3c730c0f4a737b86539ec,215142022759
20170508,"PAYMENT RECEIVED",1459413892,0,2cfb8b5e121bc2562a27b756911c584d5b663d725a6bd5c36543c68e4ad0fa3c,213777656355
20170508,"PAYMENT RECEIVED",1386571925,0,8db1f3aa12efb9da9b5f0e052113837869bfbf6802de7f387a15682cc49a9886,212318242463
20170508,"PAYMENT RECEIVED",1503366335,0,748b7b1c98ee055f3bdf7348f842ce99cf9460340bd9d783fd3565450c2490c2,210931670538
20170508,"PAYMENT RECEIVED",1434559492,0,e4533aea50067405071b08749aa462e002d853f0ee71bd838d1213e098aaf5fc,209428304203
20170507,"PAYMENT RECEIVED",1479709229,0,0d8d69587bff5a8a949415833844f97c2e0102814ca89159f12ec50d0b85d2ec,207993744711
20170507,"PAYMENT RECEIVED",1407569068,0,9739a5fe3f56f2a603648905610814d71daa85603eee5f481ce0b34c9801a644,206514035482
